Latitude,Longitude,Accident_Date,Accident_Time,Light_Condition,Speed_Zone
-37.74516,144.99726,4/2/2014,0.4658,1,0.5833
-37.85993,144.97762,3/4/2014,0.3458,1,0.5
-37.78746,144.92131,5/11/2013,0.6671,1,0.5
-38.00083,145.1052,26/2/2014,0.5083,1,0.6667
-37.77383,144.96098,31/3/2014,0.3417,1,0.3333
-37.63556,145.16656,3/4/2014,0.3371,1,0.5
-37.87068,144.74812,3/4/2014,0.3083,0.5,0.8333
-38.23546,144.0034,31/3/2014,0.4583,1,0.3333
-37.87567,145.00764,3/4/2014,0.3042,0.5,0.4167
-37.68004,144.41574,2/4/2014,0.895,0,0.5
-37.32301,143.06849,3/4/2014,0.7188,0.5,0.8333
-37.86922,145.0221,3/4/2014,0.8529,0.5,0.5
-37.64286,144.94672,20/1/2014,0.7688,0,0.6667
-37.26662,146.17321,15/2/2014,0.5542,1,0.8333
-37.68677,145.14294,15/2/2014,0.7196,1,0.5
-37.91596,144.99218,15/2/2014,0.7312,1,0.5
-36.49894,145.36366,15/2/2014,0.5458,1,0.8333
-37.41451,144.58498,15/2/2014,0.75,0.5,0.6667
-37.97137,145.54688,15/2/2014,0.7083,1,0.5
-37.97425,145.25056,15/2/2014,0.9667,0,0.4167
-37.80059,144.96545,16/2/2014,0.0437,0.5,0.5
-37.91397,145.12188,16/2/2014,0.2667,0.5,0.5833
-38.14674,144.35888,16/2/2014,0.6687,1,0.4167
-37.85993,145.09392,16/2/2014,0.7692,1,0.5
-37.8247,144.98948,2/3/2014,0.6712,1,0.3333
-37.98854,145.25329,1/3/2014,0.645,1,0.6667
-37.52911,143.8288,2/3/2014,0.7167,0.5,0.4167
-37.12138,144.51061,2/3/2014,0.7167,0.5,0.8333
-37.65828,144.95382,2/3/2014,0.9354,0.5,0.6667
-37.77529,144.79397,2/3/2014,0.9708,0.5,0.3333
-38.10215,145.25386,2/3/2014,0.8042,0.5,0.6667
-36.16671,146.57601,3/3/2014,0.25,0.5,0.9167
-38.13501,144.28587,3/3/2014,0.3358,1,0.8333
-38.23783,145.18616,3/3/2014,0.5125,1,0.4167
-37.55972,143.85817,3/3/2014,0.7229,0.5,0.4167
-37.93246,145.15592,3/3/2014,0.6333,1,0.6667
-36.09924,145.53149,3/3/2014,0.7979,0.5,0.8333
-38.20035,145.24299,18/3/2014,0.8458,0,0.4167
-38.02061,145.49029,20/3/2014,0.3375,1,0.8333
-38.00457,145.1045,20/3/2014,0.4658,1,0.6667
-35.70346,144.01931,20/3/2014,0.0,0,0.8333
-36.08064,144.94356,20/3/2014,0.3,0.5,0.8333
-37.81862,144.95956,20/3/2014,0.8854,0.5,0.3333
-37.69725,144.7813,21/3/2014,0.375,1,0.5
-37.41644,144.99597,21/3/2014,0.4658,1,0.9167
-37.11133,142.94058,21/3/2014,0.2917,0.5,0.8333
-37.18479,144.4651,21/3/2014,0.5896,1,0.8333
-38.03464,145.21137,21/3/2014,0.6438,1,0.6667
-37.4223,145.66984,21/3/2014,0.7208,0.5,0.8333
-37.99592,145.30683,21/3/2014,0.7317,0.5,0.5833
-37.91039,145.18842,22/3/2014,0.4292,1,0.5
-37.65303,145.0764,4/4/2014,0.0025,0.5,0.5
-37.99103,145.22031,3/4/2014,0.5417,1,0.5
-37.84485,144.97869,4/4/2014,0.315,0.5,0.5
-37.85551,145.11399,3/3/2014,0.675,1,0.5
-37.79795,144.95795,12/2/2014,0.4708,1,0.5
-37.78097,144.91511,4/4/2014,0.5458,1,0.5
-37.69766,145.05724,4/4/2014,0.6021,1,0.3333
-36.75228,145.56869,4/4/2014,0.6892,1,0.4167
-36.19543,147.9055,2/4/2014,0.8417,0.5,0.4167
-38.13599,144.33728,4/4/2014,0.6458,1,0.4167
-37.77003,145.00477,4/4/2014,0.6667,1,0.4167
-37.478,143.94812,4/4/2014,0.7729,0.5,0.8333
-37.8718,145.01773,4/11/2013,0.9792,0.5,0.5
-37.93046,145.23259,11/2/2014,0.8146,0.5,0.6667
-38.22142,145.05998,31/10/2013,0.3875,1,0.5
-37.74389,145.07204,17/2/2014,0.3146,0.5,0.5
-37.58381,143.83862,15/2/2014,0.75,1,0.4167
-37.88773,145.15371,17/2/2014,0.475,1,0.5
-36.74692,144.25817,5/2/2014,0.4583,1,0.4167
-37.9675,145.17611,17/2/2014,0.47,1,0.5
-37.85783,145.45587,4/12/2013,0.2158,0,0.6667
-37.77184,145.06421,17/2/2014,0.505,1,0.4167
-37.91321,145.18846,17/2/2014,0.6354,1,0.4167
-36.54372,147.40129,17/2/2014,0.6792,1,0.8333
-37.54562,145.44548,30/1/2014,0.7688,1,0.6667
-37.98932,145.25549,3/3/2014,0.7917,0.5,0.4167
-37.69471,144.95878,3/3/2014,0.2146,0.5,0.5
-37.82154,145.30429,3/3/2014,0.8458,0.5,0.6667
-37.94165,145.10592,4/3/2014,0.2271,0.5,0.5
-37.79076,145.03469,4/3/2014,0.4208,1,0.8333
-37.80177,145.12686,1/3/2014,0.5542,1,0.5
-37.00271,145.11533,2/3/2014,0.9375,0,0.9167
-37.77027,144.77452,28/2/2014,0.75,1,0.5833
-37.7675,144.96635,3/3/2014,0.4292,1,0.4167
-37.88248,145.37126,4/3/2014,0.3958,1,0.4167
-38.14644,144.35282,4/3/2014,0.5521,1,0.5833
-37.88909,144.98726,21/3/2014,0.6833,1,0.5
-37.85818,144.97558,16/3/2014,0.63,1,0.5
-37.76369,144.75772,21/3/2014,0.8804,0.5,0.5833
-37.85129,144.71433,21/2/2014,0.6667,1,0.5833
-37.76051,145.14135,22/3/2014,0.0458,0.5,0.5833
-37.67053,144.92375,22/3/2014,0.2917,0.5,0.6667
-37.79258,144.97135,22/3/2014,0.4708,1,0.5
-37.53732,145.3734,16/3/2014,0.4583,1,0.6667
-37.72746,144.96368,6/3/2014,0.6904,1,0.5
-37.8958,144.6689,22/3/2014,0.6008,1,0.5
-37.82412,145.21335,5/4/2014,0.125,0.5,0.4167
-37.74131,144.9666,5/4/2014,0.0446,0.5,0.5
-37.74718,145.0218,5/4/2014,0.1325,0.5,0.5
-37.68955,144.95823,22/3/2014,0.1667,0.5,0.6667
-37.68947,144.60275,17/3/2014,0.6667,1,0.5833
-37.73239,144.89121,5/2/2014,0.2979,0.5,0.8333
-38.07416,144.35865,5/4/2014,0.4367,1,0.5
-37.88538,145.03754,5/4/2014,0.5083,1,0.5
-37.67568,145.00009,5/4/2014,0.5833,1,0.5833
-38.18331,144.38907,5/4/2014,0.7592,0.5,0.4167
-37.69624,144.88088,5/4/2014,0.7283,0.5,0.5833
-37.75423,144.95386,10/12/2013,0.3792,0,0.5
-38.02623,145.30673,17/2/2014,0.1792,0.5,0.6667
-37.90415,145.04163,18/2/2014,0.0833,0.5,0.3333
-37.97293,145.21055,18/2/2014,0.3458,1,0.4167
-37.85025,144.98089,18/2/2014,0.4625,1,0.5
-38.10659,145.29115,17/2/2014,0.4583,1,0.5833
-37.66868,145.06204,17/2/2014,0.6438,1,0.5833
-37.92275,145.23402,17/2/2014,0.3354,1,0.4167
-37.66594,144.94151,18/2/2014,0.5917,1,0.5
-38.20427,144.34077,4/2/2014,0.3958,1,0.5833
-37.80666,144.9629,18/2/2014,0.5938,1,0.3333
-37.84546,144.66057,11/2/2014,0.6333,1,0.5
-36.31243,145.04738,21/2/2014,0.8875,0.5,0.4167
-38.30773,142.35279,27/2/2014,0.2729,0.5,0.6667
-37.80443,144.98644,3/3/2014,0.7083,0.5,0.4167
-37.73251,144.94955,24/2/2014,0.7979,0.5,0.5
-37.90391,146.02261,2/3/2014,0.5542,1,0.6667
-37.83583,144.84748,4/3/2014,0.75,0.5,0.5
-38.15398,144.34578,4/3/2014,0.7646,0.5,0.5
-37.72746,144.96368,4/3/2014,0.7917,0.5,0.4167
-37.69381,145.001,3/3/2014,0.5212,1,0.5833
-37.93093,145.1417,8/7/2013,0.795,0.5,0.6667
-37.68696,145.14291,4/3/2014,0.4292,1,0.5
-37.84457,145.35533,5/3/2014,0.3812,1,0.5
-37.9617,145.1691,5/3/2014,0.4729,1,0.5
-37.87691,145.21177,22/3/2014,0.6438,1,0.6667
-37.85245,145.22168,22/3/2014,0.7104,0.5,0.6667
-38.37055,143.98192,22/3/2014,0.5542,1,0.4167
-37.75314,145.17213,23/3/2014,0.0146,0.5,0.5
-37.74463,144.91008,23/3/2014,0.0979,0.5,0.5
-38.07973,145.7454,8/3/2014,0.8458,0,0.8333
-37.77624,145.57648,23/3/2014,0.6292,1,0.6667
-38.25816,145.10261,23/3/2014,0.6729,1,0.6667
-37.89266,145.03326,23/3/2014,0.8354,0.5,0.4167
-38.00565,145.11293,23/3/2014,0.9304,0.5,0.5
-37.86296,145.00341,24/3/2014,0.3075,0.5,0.5
-37.87378,145.23293,22/3/2014,0.1042,0.5,0.6667
-38.21959,144.33774,24/3/2014,0.5042,1,0.6667
-37.84198,144.93922,5/4/2014,0.7579,0.5,0.3333
-37.99944,145.87759,5/4/2014,0.5,1,0.8333
-37.90927,145.16045,5/4/2014,0.795,0.5,0.6667
-37.81317,144.95144,8/1/2014,0.3333,1,0.3333
-38.08691,144.33843,5/4/2014,0.9375,0.5,0.4167
-37.57861,145.29007,5/4/2014,0.8967,0,0.6667
-37.9064,145.00837,2/4/2014,0.3458,1,0.5833
-37.87335,144.6136,5/4/2014,0.625,1,0.3333
-37.79702,145.3744,6/4/2014,0.4688,1,0.5833
-37.90655,145.34363,5/4/2014,0.4333,1,0.5
-37.68273,145.03158,6/4/2014,0.6333,1,0.4167
-37.79353,144.95848,21/3/2014,0.2625,0.5,0.4167
-37.7033,145.05665,18/2/2014,0.6729,1,0.5833
-37.82057,144.83547,3/2/2014,0.5958,1,0.6667
-38.40357,146.17243,18/2/2014,0.6667,1,0.8333
-37.76692,144.864,21/12/2013,0.5125,1,0.5
-37.98601,145.22426,18/2/2014,0.9396,0.5,0.5
-38.2239,145.20386,18/2/2014,0.8504,0.5,0.8333
-37.89068,144.68024,6/2/2014,0.7292,1,0.5
-37.73399,144.96534,19/2/2014,0.3521,1,0.5
-37.91144,145.10199,18/2/2014,0.3146,0.5,0.5
-37.80174,145.09499,13/2/2014,0.6375,1,0.3333
-37.75677,145.34662,19/2/2014,0.7146,0.5,0.4167
-37.82291,145.11389,19/2/2014,0.7271,1,0.5
-38.32817,142.37296,5/3/2014,0.5979,1,0.8333
-37.83156,144.82667,5/3/2014,0.3833,1,0.5833
-37.76155,144.82082,28/2/2014,0.5417,1,0.8333
-37.32642,144.23214,11/2/2014,0.6667,1,0.6667
-37.90194,145.08651,28/2/2014,0.8875,0.5,0.5
-37.73324,144.95722,3/3/2014,0.6667,1,0.5
-37.74328,145.06434,5/3/2014,0.6417,1,0.5
-37.89497,144.74042,8/12/2013,0.9621,0,0.5
-37.86827,145.03224,28/2/2014,0.6667,1,0.5
-37.80465,145.17805,25/2/2014,0.2562,0.5,0.6667
-38.14261,144.34419,30/1/2014,0.005,0.5,0.4167
-37.7469,144.93446,6/3/2014,0.3021,0.5,0.8333
-37.87225,144.99146,6/3/2014,0.3479,1,0.4167
-37.27699,142.91671,4/2/2014,0.6763,1,0.4167
-37.75697,144.73965,4/2/2014,0.7167,1,0.5
-37.87983,145.07062,4/2/2014,0.6908,1,0.5
-37.88262,145.09075,4/2/2014,0.7933,0.5,0.5
-36.16806,146.94844,4/2/2014,0.7708,1,0.8333
-37.83908,144.97658,4/2/2014,0.6896,1,0.5
-37.39627,144.52863,3/2/2014,0.9583,0,0.75
-37.65745,145.12587,29/1/2014,0.3379,1,0.5833
-38.20784,145.7514,5/2/2014,0.2208,0,0.8333
-37.82261,145.03535,5/2/2014,0.2979,0.5,0.5
-37.82507,145.0974,5/2/2014,0.3417,1,0.5
-37.86996,145.00299,5/2/2014,0.3542,1,0.5
-37.94849,145.15162,9/12/2013,0.3908,1,0.4167
-37.64855,144.99252,5/12/2013,0.2583,0.5,0.6667
-37.84602,144.9789,9/12/2013,0.3833,1,0.5
-37.97816,145.20684,9/12/2013,0.5021,1,0.6667
-37.82294,145.03813,9/12/2013,0.5625,1,0.5
-37.65931,145.00105,9/12/2013,0.4821,1,0.4167
-37.89801,145.24822,9/12/2013,0.4333,1,0.5
-38.09605,144.29971,9/12/2013,0.425,1,0.6667
-38.07805,145.12565,22/11/2013,0.2625,0.5,0.4167
-37.55868,143.84885,9/12/2013,0.5167,1,0.4167
-37.84928,145.01232,9/12/2013,0.6846,1,0.5
-37.81523,144.96361,25/12/2013,0.5625,1,0.3333
-37.55788,143.7075,25/12/2013,0.5229,1,0.8333
-38.77489,143.61231,25/12/2013,0.7271,1,0.6667
-37.89696,145.02307,25/12/2013,0.8417,0.5,0.4167
-38.07413,145.27134,26/12/2013,0.5021,1,0.6667
-37.99085,145.1447,26/12/2013,0.4708,1,0.6667
-37.85889,144.89764,20/12/2013,0.5958,1,0.4167
-37.68391,144.91375,24/12/2013,0.5917,1,0.5
-38.12821,145.84224,26/12/2013,0.5042,1,0.5
-37.70659,144.96102,27/12/2013,0.5417,1,0.5833
-36.35423,145.40227,27/12/2013,0.4375,1,0.6667
-38.17976,144.55515,25/12/2013,0.5,1,0.5
-38.21802,146.42728,17/1/2014,0.2946,1,0.5
-37.87131,145.0685,17/1/2014,0.6,1,0.4167
-36.26933,145.00514,17/1/2014,0.7729,1,0.8333
-37.70317,145.08983,17/1/2014,0.6896,1,0.6667
-37.81817,144.96497,18/1/2014,0.0146,0.5,0.3333
-37.6527,145.02311,17/1/2014,0.5833,1,0.5
-38.07073,145.1211,18/1/2014,0.3521,1,0.5
-36.38523,145.3985,17/1/2014,0.4646,1,0.5
-37.69566,145.0113,17/1/2014,0.4167,1,0.5
-37.81,144.85867,18/11/2013,0.5917,1,0.5
-38.14947,141.65507,18/1/2014,0.6667,1,0.8333
-37.984,145.27143,17/1/2014,0.8396,0.5,0.4167
-37.72245,144.73837,5/2/2014,0.3875,1,0.5
-37.64852,144.99471,5/2/2014,0.4613,1,0.6667
-36.74734,144.2536,15/1/2014,0.6667,1,0.4167
-37.98009,145.11036,5/2/2014,0.625,1,0.6667
-36.1228,146.86367,5/2/2014,0.7312,1,0.4167
-37.80398,144.89741,5/2/2014,0.6687,1,0.4167
-37.82673,144.96569,18/1/2014,0.6375,1,0.5833
-37.81719,145.07065,6/2/2014,0.3333,1,0.3333
-37.80414,144.95949,5/2/2014,0.7208,1,0.5
-37.94025,145.14964,6/2/2014,0.4287,1,0.4167
-37.7896,144.97036,5/2/2014,0.8083,0.5,0.4167
-37.98821,145.53385,9/12/2013,0.8458,0.5,0.8333
-36.67497,144.19925,9/12/2013,0.85,0.5,0.8333
-37.69381,145.001,10/12/2013,0.3,1,0.5833
-37.91779,145.14107,2/12/2013,0.6479,1,0.4167
-37.57072,143.84563,6/12/2013,0.8042,0.5,0.5
-37.50017,145.14533,10/12/2013,0.4792,1,0.6667
-38.13542,145.12416,10/12/2013,0.4646,1,0.5833
-38.37952,142.47451,10/12/2013,0.5646,1,0.4167
-36.76531,144.273,10/12/2013,0.6875,1,0.5
-37.71295,144.94974,10/12/2013,0.9292,0.5,0.4167
-37.78295,144.93956,14/6/2013,0.75,0,0.8333
-37.70893,145.05052,27/12/2013,0.8104,0.5,0.5833
-36.36679,145.46197,28/12/2013,0.1354,0,0.8333
-37.86594,145.02638,28/12/2013,0.5542,1,0.5
-37.27122,142.89737,28/12/2013,0.4813,1,0.6667
-36.96745,142.17202,29/12/2013,0.5646,1,0.8333
-37.6961,145.02227,29/12/2013,0.7929,0.5,0.5
-38.15026,145.1298,29/12/2013,0.7529,1,0.5
-38.29684,145.03134,30/12/2013,0.3521,1,0.6667
-38.17132,145.91894,30/12/2013,0.5188,1,0.5833
-38.08907,147.08582,30/12/2013,0.7167,1,0.8333
-38.20489,145.15879,26/12/2013,0.5,1,0.75
-38.17299,144.32246,31/12/2013,0.5104,1,0.4167
-37.8299,144.9645,18/1/2014,0.6062,1,0.5
-37.72201,145.12375,19/1/2014,0.335,1,0.4167
-36.98765,144.35867,18/1/2014,0.8042,0.5,0.8333
-37.61215,144.60979,16/1/2014,0.8917,0,0.8333
-38.36123,144.24615,19/1/2014,0.6325,1,0.8333
-37.80043,144.96398,17/1/2014,0.0,0.5,0.5
-37.95086,145.15255,19/1/2014,0.9396,0.5,0.5
-37.90494,144.08947,19/1/2014,0.8083,0.5,0.8333
-37.73498,145.05389,17/12/2013,0.7083,1,0.5
-37.84702,144.9941,20/1/2014,0.3937,1,0.3333
-37.58539,143.81503,20/1/2014,0.3458,1,0.5
-37.66057,145.73839,16/1/2014,0.5062,1,0.8333
-38.17339,144.44903,29/12/2013,0.7083,1,0.6667
-38.13253,145.2953,6/2/2014,0.5208,1,0.8333
-37.7446,144.99745,26/5/2013,0.6767,1,0.5
-37.34545,144.6027,1/2/2014,0.5542,1,0.8333
-37.72965,144.99411,6/2/2014,0.6792,1,0.5
-37.76543,145.04626,6/2/2014,0.4583,1,0.5
-37.831,144.86958,5/2/2014,0.5833,1,0.3333
-37.83903,144.97679,6/2/2014,0.69,1,0.5
-38.15588,145.1685,31/1/2014,0.6438,1,0.5833
-37.97843,145.04146,7/2/2014,0.2979,0.5,0.5
-37.87781,144.71093,16/1/2014,0.9625,0.5,0.5
-37.97296,145.2423,11/12/2013,0.3417,1,0.5
-37.81469,145.03682,10/12/2013,0.7208,1,0.3333
-37.97249,145.23598,7/12/2013,0.3792,1,0.4167
-37.8935,145.13803,11/12/2013,0.4292,1,0.8333
-36.86413,144.28265,10/12/2013,0.9271,0,0.8333
-38.19943,145.4906,10/12/2013,0.6312,1,0.4167
-37.67378,145.00422,10/12/2013,0.6708,1,0.4167
-36.53248,146.67053,9/12/2013,0.6438,1,0.8333
-37.82005,145.01329,6/12/2013,0.6854,1,0.5
-37.97983,145.05304,26/12/2012,0.8458,0.5,0.5
-37.53114,143.82046,11/12/2013,0.8,0.5,0.4167
-34.2063,142.15663,11/12/2013,0.875,0,0.5
-38.22147,145.03814,31/12/2013,0.5958,1,0.4167
-37.84763,145.22715,31/12/2013,0.8042,0.5,0.5833
-37.80193,144.88107,1/1/2014,0.0125,0.5,0.5
-38.45802,146.70151,1/1/2014,0.0542,0,0.8333
-37.89864,145.28114,1/1/2014,0.1396,0.5,0.4167
-38.07828,145.2393,20/6/2013,0.2696,0.5,0.8333
-37.9022,145.33019,1/1/2014,0.4821,1,0.5833
-37.91827,145.10221,30/12/2013,0.9333,0.5,0.5
-37.8427,145.48616,1/1/2014,0.6,1,0.5833
-37.21416,145.72627,1/1/2014,0.6292,1,0.8333
-38.11143,147.06577,1/1/2014,0.6308,1,0.5
-37.8625,144.98514,1/1/2014,0.6792,1,0.5
-37.82814,144.99749,20/1/2014,0.5029,1,0.5
-37.82843,145.03148,18/1/2014,0.7146,1,0.5
-38.00485,145.51666,20/1/2014,0.4333,1,0.6667
-37.91165,145.04287,20/1/2014,0.5896,1,0.4167
-37.97594,145.20734,19/1/2014,0.7104,1,0.4167
-37.95573,145.03764,20/1/2014,0.7208,1,0.5
-37.31065,146.22029,17/1/2014,0.6375,1,0.8333
-36.38162,145.40333,24/12/2013,0.5833,1,0.4167
-37.79452,144.9582,21/1/2014,0.2921,1,0.5
-37.81649,144.96699,21/1/2014,0.2992,1,0.4167
-36.4236,146.7914,18/9/2013,0.3875,1,0.8333
-38.00083,145.1052,21/1/2014,0.3563,1,0.6667
-37.79884,145.14218,3/2/2014,0.5125,1,0.5
-38.20563,143.08525,5/2/2014,0.2979,0.5,0.8333
-36.71148,144.13521,6/2/2014,0.7208,1,0.5
-37.60703,144.92053,7/2/2014,0.7104,1,0.4167
-37.78692,144.99533,7/2/2014,0.7146,1,0.5
-37.87669,144.99619,1/2/2014,0.55,1,0.5
-37.78562,144.87574,7/2/2014,0.6729,1,0.5
-38.09192,145.25585,7/2/2014,0.7663,1,0.3333
-37.86644,145.59245,7/2/2014,0.6667,1,0.8333
-37.9207,145.40678,7/2/2014,0.9792,0.5,0.5833
-37.99859,145.20738,7/2/2014,0.9667,0.5,0.5
-37.95558,145.21955,8/2/2014,0.0958,0.5,0.8333
-37.69299,145.02491,11/12/2013,0.7621,1,0.5
-37.68696,144.5338,24/11/2013,0.3958,1,0.9167
-37.78147,144.98812,13/9/2013,0.2208,0,0.4167
-38.06851,145.62022,12/12/2013,0.3787,1,0.8333
-37.95587,145.0389,12/12/2013,0.3812,1,0.5
-37.90217,145.02599,12/12/2013,0.8792,0.5,0.5833
-38.15823,144.33305,4/12/2013,0.6021,1,0.4167
-37.82901,144.87922,12/12/2013,0.7708,1,0.4167
-38.23267,142.92231,13/12/2013,0.3542,1,0.4167
-37.7381,144.9683,3/11/2013,0.2917,0.5,0.4167
-38.23578,143.14714,13/12/2013,0.4583,1,0.5
-38.26088,143.97502,1/1/2014,0.6062,1,0.8333
-38.08871,145.32823,2/1/2014,0.375,1,0.5833
-37.24682,145.17197,2/1/2014,0.4354,1,0.8333
-38.14717,144.37045,8/12/2013,0.3875,1,0.5
-38.6433,143.70771,1/1/2014,0.6667,1,0.6667
-35.86978,145.38297,28/12/2013,0.5958,1,0.8333
-36.71667,142.19529,2/1/2014,0.6667,1,0.4167
-37.9095,145.06126,2/1/2014,0.6046,1,0.5833
-38.10867,145.13852,2/1/2014,0.5475,1,0.5
-37.79305,144.97572,2/1/2014,0.6813,1,0.5
-37.05005,143.73288,2/1/2014,0.7083,1,0.5
-36.41077,143.60728,2/1/2014,0.7542,1,0.4167
-38.13253,145.2953,21/1/2014,0.3854,1,0.8333
-36.13188,146.8644,21/1/2014,0.3896,1,0.4167
-38.07714,145.43434,27/11/2013,0.5208,1,0.6667
-36.9761,147.12172,7/1/2014,0.5958,1,0.5
-37.69725,144.7813,21/1/2014,0.7604,1,0.5
-37.79972,144.95756,21/1/2014,0.875,0.5,0.5
-37.74821,144.94551,21/1/2014,0.0213,0.5,0.5
-37.87362,145.03828,22/1/2014,0.4708,1,0.5833
-36.5772,143.86964,22/1/2014,0.5146,1,0.4167
-38.01495,145.21817,22/1/2014,0.3375,1,0.6667
-37.28271,142.9339,22/1/2014,0.5417,1,0.4167
-36.85708,146.33141,27/12/2013,0.4354,1,0.8333
-38.03127,145.34634,22/1/2014,0.7608,0.5,0.4167
-37.83755,144.72462,10/2/2014,0.35,1,0.4167
-37.58664,143.83067,8/2/2014,0.2958,0.5,0.5
-37.6881,144.8824,10/2/2014,0.375,1,0.5
-37.70736,145.01401,10/2/2014,0.5958,1,0.5
-37.79618,144.88671,10/2/2014,0.5479,1,0.5
-37.59002,145.90989,9/2/2014,0.375,1,0.6667
-37.73368,144.88944,9/2/2014,0.6375,1,0.5
-37.63245,145.09602,10/2/2014,0.63,1,0.6667
-37.67939,144.50462,8/2/2014,0.375,1,0.6667
-37.28368,142.9316,10/2/2014,0.6438,1,0.4167
-37.55737,143.85543,10/2/2014,0.6312,1,0.4167
-37.87166,145.03506,10/2/2014,0.8354,0.5,0.5
-38.33121,144.32511,13/12/2013,0.5042,1,0.4167
-37.9775,145.22046,13/12/2013,0.5,1,0.4167
-37.99146,145.21019,13/12/2013,0.475,1,0.6667
-37.86167,144.13139,13/12/2013,0.3083,1,0.8333
-37.77328,144.93404,13/12/2013,0.5175,1,0.5
-38.0673,145.15346,13/12/2013,0.4583,1,0.5
-36.36648,146.32361,12/12/2013,0.8938,0.5,0.5
-37.9107,145.23644,13/12/2013,0.625,1,0.6667
-37.80848,144.95493,13/12/2013,0.6875,1,0.4167
-36.31458,147.27595,13/12/2013,0.625,1,0.8333
-37.82829,145.24626,13/12/2013,0.6738,1,0.5833
-37.55416,143.85919,12/12/2013,0.7542,1,0.5
-37.87852,145.04794,13/12/2013,0.6729,1,0.5833
-37.74923,145.05133,2/1/2014,0.8125,0.5,0.4167
-38.24016,142.54063,3/1/2014,0.0067,0,0.8333
-37.82518,144.88454,30/12/2013,0.5979,1,0.6667
-37.61431,145.0442,3/1/2014,0.64,1,0.6667
-37.93337,145.03739,3/1/2014,0.6696,1,0.5833
-37.92956,145.43008,3/1/2014,0.7583,1,0.4167
-37.81732,147.75793,3/1/2014,0.7708,1,0.8333
-38.05234,145.11595,2/1/2014,0.2979,1,0.5
-34.2344,142.2187,4/1/2014,0.5175,1,0.6667
-36.40677,145.49814,4/1/2014,0.55,1,0.8333
-38.37125,145.01541,1/1/2014,0.4583,1,0.5
-37.70831,147.46457,4/1/2014,0.8,0.5,0.8333
-37.82924,144.89752,22/1/2014,0.6475,1,0.6667
-37.87374,144.81395,22/1/2014,0.8375,0.5,0.4167
-37.81984,145.01148,22/1/2014,0.7083,1,0.3333
-38.00899,145.25074,16/1/2013,0.6375,1,0.8333
-36.24637,145.35096,23/1/2014,0.1708,0,0.8333
-37.99073,145.21321,21/1/2014,0.6813,1,0.5
-37.24755,145.17026,22/1/2014,0.7583,1,0.8333
-37.78188,145.02504,23/1/2014,0.475,1,0.5
-37.82348,144.97976,22/1/2014,0.8042,1,0.4167
-36.57122,146.73839,23/1/2014,0.5125,1,0.5
-38.30831,141.59545,23/1/2014,0.5917,1,0.6667
-37.81964,145.0096,22/1/2014,0.6438,1,0.5
-37.80847,144.9553,22/1/2014,0.6438,1,0.4167
-37.67392,145.12612,11/2/2014,0.7329,1,0.5833
-38.34759,142.41608,11/2/2014,0.725,1,0.6667
-37.8195,144.89627,11/2/2014,0.7217,1,0.5
-37.79068,144.97977,24/6/2013,0.6375,1,0.3333
-38.38389,142.4896,11/2/2014,0.5896,1,0.4167
-37.9135,145.26019,12/2/2014,0.4292,1,0.6667
-38.2212,145.03233,12/2/2014,0.4167,1,0.5
-36.75987,144.24489,4/11/2013,0.7292,1,0.5
-38.01266,145.23115,29/1/2014,0.7688,0.5,0.6667
-37.98521,145.21727,12/2/2014,0.5833,1,0.4167
-37.96125,145.05466,12/2/2014,0.7167,1,0.6667
-37.75208,144.77302,13/12/2013,0.6708,1,0.4167
-37.73335,144.8925,14/12/2013,0.0125,0.5,0.6667
-37.68716,144.69717,14/12/2013,0.3083,1,0.5833
-38.22965,145.04493,10/12/2013,0.8875,0.5,0.5
-38.33906,144.15896,14/12/2013,0.3875,1,0.8333
-37.87219,144.74219,10/12/2013,0.4708,1,0.8333
-37.76946,145.23038,14/12/2013,0.4667,1,0.5
-37.48983,144.96576,13/12/2013,0.4292,1,0.9167
-36.36667,145.40224,14/12/2013,0.6292,1,0.5
-37.9247,145.14359,14/12/2013,0.6896,1,0.6667
-37.95555,145.00687,14/12/2013,0.8042,1,0.5
-37.73655,145.32029,14/12/2013,0.7617,1,0.6667
-37.93154,145.14295,14/12/2013,0.8092,0.5,0.5
-36.72342,142.18724,4/1/2014,0.9583,0.5,0.4167
-37.84022,145.42614,30/12/2013,0.725,1,0.6667
-36.13788,146.61362,5/1/2014,0.0083,0,0.8333
-38.07152,146.23184,4/1/2014,0.5896,1,0.8333
-37.56305,143.82969,5/1/2014,0.375,1,0.5
-38.27723,146.84515,4/1/2014,0.5417,1,0.8333
-37.90793,145.5849,5/1/2014,0.5417,1,0.8333
-37.74417,145.04749,3/1/2014,0.7667,1,0.5
-37.46705,143.86409,24/11/2013,0.375,1,0.8333
-37.6961,145.02227,5/1/2014,0.6804,1,0.5
-37.70347,144.74202,5/1/2014,0.875,0.5,0.4167
-37.5827,144.68431,5/1/2014,0.8517,0.5,0.9167
-37.7877,145.38558,6/1/2014,0.2917,1,0.5
-38.27749,146.84507,21/1/2014,0.4708,1,0.8333
-38.08138,144.33702,23/1/2014,0.5167,1,0.5
-36.34757,145.40955,23/1/2014,0.6042,1,0.6667
-36.73352,143.28462,17/1/2014,0.8104,0.5,0.8333
-37.78374,145.21995,23/1/2014,0.7208,1,0.4167
-37.77991,145.08366,23/1/2014,0.7104,1,0.8333
